x,y,ppscore,case,is_valid_score
anat_cnr,anat_cnr,1.0,predict_itself,True
anat_cnr,anat_efc,0.0,regression,True
anat_cnr,anat_fber,0.0,regression,True
anat_cnr,anat_fwhm,0.0,regression,True
anat_cnr,anat_qi1,0.0,regression,True
anat_cnr,anat_snr,0.0,regression,True
anat_cnr,func_efc,0.0,regression,True
anat_cnr,func_fber,0.0,regression,True
anat_cnr,func_fwhm,0.0,regression,True
anat_cnr,func_dvars,0.0,regression,True
anat_cnr,func_outlier,0.0,regression,True
anat_cnr,func_quality,0.0,regression,True
anat_cnr,func_mean_fd,0.0,regression,True
anat_cnr,func_num_fd,0.0,regression,True
anat_cnr,func_perc_fd,0.0,regression,True
anat_cnr,func_gsr,0.0,regression,True
anat_cnr,HANDEDNESS_CATEGORY,0.0,classification,True
anat_cnr,SITE_ID,0.10355070258691917,classification,True
anat_cnr,FIQ_TEST_TYPE,0.0,classification,True
anat_cnr,VIQ_TEST_TYPE,0.0,classification,True
anat_cnr,PIQ_TEST_TYPE,0.0,classification,True
anat_cnr,CURRENT_MED_STATUS,0.0,classification,True
anat_cnr,qc_rater_1,0.0,classification,True
anat_cnr,qc_anat_rater_2,0.0,classification,True
anat_cnr,qc_func_rater_2,0.0,classification,True
anat_cnr,qc_anat_rater_3,0.0,classification,True
anat_cnr,qc_func_rater_3,0.0,classification,True
anat_cnr,ID,0.0,regression,True
anat_cnr,FILE_ID,0.0,classification,True
anat_efc,DX_GROUP,0.012987012987012991,regression,True
anat_efc,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_efc,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_efc,ADI_RRB_TOTAL_C,0.0,regression,True
anat_efc,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_efc,ADOS_MODULE,0.0,regression,True
anat_efc,ADOS_TOTAL,0.0,regression,True
anat_efc,ADOS_COMM,0.0,regression,True
anat_efc,ADOS_SOCIAL,0.0,regression,True
anat_efc,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_efc,SRS_RAW_TOTAL,0.0,regression,True
anat_efc,AGE_AT_SCAN,0.0,regression,True
anat_efc,SEX,0.0,regression,True
anat_efc,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_efc,SUB_IN_SMP,0.0,regression,True
anat_efc,FIQ,0.0,regression,True
anat_efc,VIQ,0.0,regression,True
anat_efc,PIQ,0.0,regression,True
anat_efc,anat_cnr,0.0,regression,True
anat_efc,anat_efc,1.0,predict_itself,True
anat_efc,anat_fber,0.11348171600962498,regression,True
anat_efc,anat_fwhm,0.0,regression,True
anat_efc,anat_qi1,0.0,regression,True
anat_efc,anat_snr,0.15969561937868137,regression,True
anat_efc,func_efc,0.0,regression,True
anat_efc,func_fber,0.0,regression,True
anat_efc,func_fwhm,0.0,regression,True
anat_efc,func_dvars,0.0,regression,True
anat_efc,func_outlier,0.0,regression,True
anat_efc,func_quality,0.0,regression,True
anat_efc,func_mean_fd,0.0,regression,True
anat_efc,func_num_fd,0.0,regression,True
anat_efc,func_perc_fd,0.0,regression,True
anat_efc,func_gsr,0.07295407267741405,regression,True
anat_efc,HANDEDNESS_CATEGORY,0.0,classification,True
anat_efc,SITE_ID,0.3779583393856947,classification,True
anat_efc,FIQ_TEST_TYPE,0.14126004644860102,classification,True
anat_efc,VIQ_TEST_TYPE,0.08691373166867872,classification,True
anat_efc,PIQ_TEST_TYPE,0.06768635479141144,classification,True
anat_efc,CURRENT_MED_STATUS,0.0,classification,True
anat_efc,qc_rater_1,0.0,classification,True
anat_efc,qc_anat_rater_2,0.0,classification,True
anat_efc,qc_func_rater_2,0.06924949040606006,classification,True
anat_efc,qc_anat_rater_3,0.0,classification,True
anat_efc,qc_func_rater_3,0.0,classification,True
anat_efc,ID,0.10686396925624952,regression,True
anat_efc,FILE_ID,0.0,classification,True
anat_fber,DX_GROUP,0.0,regression,True
anat_fber,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_fber,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_fber,ADI_RRB_TOTAL_C,0.0,regression,True
anat_fber,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_fber,ADOS_MODULE,0.0,regression,True
anat_fber,ADOS_TOTAL,0.0,regression,True
anat_fber,ADOS_COMM,0.0,regression,True
anat_fber,ADOS_SOCIAL,0.0,regression,True
anat_fber,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_fber,SRS_RAW_TOTAL,0.0,regression,True
anat_fber,AGE_AT_SCAN,0.0,regression,True
anat_fber,SEX,0.0,regression,True
anat_fber,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_fber,SUB_IN_SMP,0.0,regression,True
anat_fber,FIQ,0.0,regression,True
anat_fber,VIQ,0.0,regression,True
anat_fber,PIQ,0.0,regression,True
anat_fber,anat_cnr,0.0,regression,True
anat_fber,anat_efc,0.0,regression,True
anat_fber,anat_fber,1.0,predict_itself,True
anat_fber,anat_fwhm,0.0,regression,True
anat_fber,anat_qi1,0.0,regression,True
anat_fber,anat_snr,0.0,regression,True
anat_fber,func_efc,0.0,regression,True
anat_fber,func_fber,0.0,regression,True
anat_fber,func_fwhm,0.0,regression,True
anat_fber,func_dvars,0.0,regression,True
anat_fber,func_outlier,0.0,regression,True
anat_fber,func_quality,0.0,regression,True
anat_fber,func_mean_fd,0.0,regression,True
anat_fber,func_num_fd,0.0,regression,True
anat_fber,func_perc_fd,0.0,regression,True
anat_fber,func_gsr,0.0,regression,True
anat_fber,HANDEDNESS_CATEGORY,0.0,classification,True
anat_fber,SITE_ID,0.22344148818820977,classification,True
anat_fber,FIQ_TEST_TYPE,0.0007345813340759334,classification,True
anat_fber,VIQ_TEST_TYPE,0.0,classification,True
anat_fber,PIQ_TEST_TYPE,0.0,classification,True
anat_fber,CURRENT_MED_STATUS,0.0,classification,True
anat_fber,qc_rater_1,0.0,classification,True
anat_fber,qc_anat_rater_2,0.06840492605713182,classification,True
anat_fber,qc_func_rater_2,0.014958162881828456,classification,True
anat_fber,qc_anat_rater_3,0.0,classification,True
anat_fber,qc_func_rater_3,0.0,classification,True
anat_fber,ID,0.0,regression,True
anat_fber,FILE_ID,0.0,classification,True
anat_fwhm,DX_GROUP,0.0,regression,True
anat_fwhm,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_fwhm,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_fwhm,ADI_RRB_TOTAL_C,0.0,regression,True
anat_fwhm,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_fwhm,ADOS_MODULE,0.0,regression,True
anat_fwhm,ADOS_TOTAL,0.0,regression,True
anat_fwhm,ADOS_COMM,0.0,regression,True
anat_fwhm,ADOS_SOCIAL,0.0,regression,True
anat_fwhm,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_fwhm,SRS_RAW_TOTAL,0.0,regression,True
anat_fwhm,AGE_AT_SCAN,0.0,regression,True
anat_fwhm,SEX,0.0,regression,True
anat_fwhm,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_fwhm,SUB_IN_SMP,0.0,regression,True
anat_fwhm,FIQ,0.0,regression,True
anat_fwhm,VIQ,0.0,regression,True
anat_fwhm,PIQ,0.0,regression,True
anat_fwhm,anat_cnr,0.0,regression,True
anat_fwhm,anat_efc,0.0,regression,True
anat_fwhm,anat_fber,0.0,regression,True
anat_fwhm,anat_fwhm,1.0,predict_itself,True
anat_fwhm,anat_qi1,0.0,regression,True
anat_fwhm,anat_snr,0.0,regression,True
anat_fwhm,func_efc,0.0,regression,True
anat_fwhm,func_fber,0.0,regression,True
anat_fwhm,func_fwhm,0.0,regression,True
anat_fwhm,func_dvars,0.0,regression,True
anat_fwhm,func_outlier,0.0,regression,True
anat_fwhm,func_quality,0.0,regression,True
anat_fwhm,func_mean_fd,0.0,regression,True
anat_fwhm,func_num_fd,0.0,regression,True
anat_fwhm,func_perc_fd,0.0,regression,True
anat_fwhm,func_gsr,0.0,regression,True
anat_fwhm,HANDEDNESS_CATEGORY,0.0,classification,True
anat_fwhm,SITE_ID,0.1719919972373605,classification,True
anat_fwhm,FIQ_TEST_TYPE,0.0,classification,True
anat_fwhm,VIQ_TEST_TYPE,0.0,classification,True
anat_fwhm,PIQ_TEST_TYPE,0.0,classification,True
anat_fwhm,CURRENT_MED_STATUS,0.0,classification,True
anat_fwhm,qc_rater_1,0.0,classification,True
anat_fwhm,qc_anat_rater_2,0.0,classification,True
anat_fwhm,qc_func_rater_2,0.0,classification,True
anat_fwhm,qc_anat_rater_3,0.0,classification,True
anat_fwhm,qc_func_rater_3,0.0,classification,True
anat_fwhm,ID,0.0,regression,True
anat_fwhm,FILE_ID,0.0,classification,True
anat_qi1,DX_GROUP,0.0,regression,True
anat_qi1,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_qi1,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_qi1,ADI_RRB_TOTAL_C,0.0,regression,True
anat_qi1,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_qi1,ADOS_MODULE,0.0,regression,True
anat_qi1,ADOS_TOTAL,0.0,regression,True
anat_qi1,ADOS_COMM,0.0,regression,True
anat_qi1,ADOS_SOCIAL,0.0,regression,True
anat_qi1,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_qi1,SRS_RAW_TOTAL,0.0,regression,True
anat_qi1,AGE_AT_SCAN,0.0,regression,True
anat_qi1,SEX,0.0,regression,True
anat_qi1,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_qi1,SUB_IN_SMP,0.0,regression,True
anat_qi1,FIQ,0.0,regression,True
anat_qi1,VIQ,0.0,regression,True
anat_qi1,PIQ,0.0,regression,True
anat_qi1,anat_cnr,0.0,regression,True
anat_qi1,anat_efc,0.0,regression,True
anat_qi1,anat_fber,0.0,regression,True
anat_qi1,anat_fwhm,0.0,regression,True
anat_qi1,anat_qi1,1.0,predict_itself,True
anat_qi1,anat_snr,0.0,regression,True
anat_qi1,func_efc,0.0,regression,True
anat_qi1,func_fber,0.0,regression,True
anat_qi1,func_fwhm,0.0,regression,True
anat_qi1,func_dvars,0.0,regression,True
anat_qi1,func_outlier,0.0,regression,True
anat_qi1,func_quality,0.0,regression,True
anat_qi1,func_mean_fd,0.0,regression,True
anat_qi1,func_num_fd,0.0,regression,True
anat_qi1,func_perc_fd,0.0,regression,True
anat_qi1,func_gsr,0.0,regression,True
anat_qi1,HANDEDNESS_CATEGORY,0.0,classification,True
anat_qi1,SITE_ID,0.17352410205242985,classification,True
anat_qi1,FIQ_TEST_TYPE,0.0,classification,True
anat_qi1,VIQ_TEST_TYPE,0.17945387530041995,classification,True
anat_qi1,PIQ_TEST_TYPE,0.16501631885373758,classification,True
anat_qi1,CURRENT_MED_STATUS,0.0,classification,True
anat_qi1,qc_rater_1,0.0,classification,True
anat_qi1,qc_anat_rater_2,0.04060785107381687,classification,True
anat_qi1,qc_func_rater_2,0.0010607839205384621,classification,True
anat_qi1,qc_anat_rater_3,0.0,classification,True
anat_qi1,qc_func_rater_3,0.0,classification,True
anat_qi1,ID,0.015892681538222653,regression,True
anat_qi1,FILE_ID,0.0,classification,True
anat_snr,DX_GROUP,0.0,regression,True
anat_snr,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
anat_snr,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
anat_snr,ADI_RRB_TOTAL_C,0.0,regression,True
anat_snr,ADI_R_RSRCH_RELIABLE,0.0,regression,True
anat_snr,ADOS_MODULE,0.0,regression,True
anat_snr,ADOS_TOTAL,0.0,regression,True
anat_snr,ADOS_COMM,0.0,regression,True
anat_snr,ADOS_SOCIAL,0.0,regression,True
anat_snr,ADOS_RSRCH_RELIABLE,0.0,regression,True
anat_snr,SRS_RAW_TOTAL,0.0,regression,True
anat_snr,AGE_AT_SCAN,0.0,regression,True
anat_snr,SEX,0.0,regression,True
anat_snr,EYE_STATUS_AT_SCAN,0.0,regression,True
anat_snr,SUB_IN_SMP,0.0,regression,True
anat_snr,FIQ,0.0,regression,True
anat_snr,VIQ,0.0,regression,True
anat_snr,PIQ,0.0,regression,True
anat_snr,anat_cnr,0.24141443449922295,regression,True
anat_snr,anat_efc,0.0,regression,True
anat_snr,anat_fber,0.0,regression,True
anat_snr,anat_fwhm,0.0,regression,True
anat_snr,anat_qi1,0.0,regression,True
anat_snr,anat_snr,1.0,predict_itself,True
anat_snr,func_efc,0.0,regression,True
anat_snr,func_fber,0.0,regression,True
anat_snr,func_fwhm,0.0,regression,True
anat_snr,func_dvars,0.0,regression,True
anat_snr,func_outlier,0.0,regression,True
anat_snr,func_quality,0.0,regression,True
anat_snr,func_mean_fd,0.0,regression,True
anat_snr,func_num_fd,0.0,regression,True
anat_snr,func_perc_fd,0.0,regression,True
anat_snr,func_gsr,0.0,regression,True
anat_snr,HANDEDNESS_CATEGORY,0.0,classification,True
anat_snr,SITE_ID,0.18506501680343146,classification,True
anat_snr,FIQ_TEST_TYPE,0.0,classification,True
anat_snr,VIQ_TEST_TYPE,0.07818200263971768,classification,True
anat_snr,PIQ_TEST_TYPE,0.08392214561018946,classification,True
anat_snr,CURRENT_MED_STATUS,0.0,classification,True
anat_snr,qc_rater_1,0.0,classification,True
anat_snr,qc_anat_rater_2,0.0,classification,True
anat_snr,qc_func_rater_2,0.06441315643695755,classification,True
anat_snr,qc_anat_rater_3,0.0,classification,True
anat_snr,qc_func_rater_3,0.0,classification,True
anat_snr,ID,0.03236439625278198,regression,True
anat_snr,FILE_ID,0.0,classification,True
func_efc,DX_GROUP,0.0,regression,True
func_efc,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_efc,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_efc,ADI_RRB_TOTAL_C,0.0,regression,True
func_efc,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_efc,ADOS_MODULE,0.0,regression,True
func_efc,ADOS_TOTAL,0.0,regression,True
func_efc,ADOS_COMM,0.0,regression,True
func_efc,ADOS_SOCIAL,0.0,regression,True
func_efc,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_efc,SRS_RAW_TOTAL,0.0,regression,True
func_efc,AGE_AT_SCAN,0.0,regression,True
func_efc,SEX,0.0,regression,True
func_efc,EYE_STATUS_AT_SCAN,0.0,regression,True
func_efc,SUB_IN_SMP,0.0,regression,True
func_efc,FIQ,0.0,regression,True
func_efc,VIQ,0.0,regression,True
func_efc,PIQ,0.0,regression,True
func_efc,anat_cnr,0.0,regression,True
func_efc,anat_efc,0.0,regression,True
func_efc,anat_fber,0.0,regression,True
func_efc,anat_fwhm,0.0,regression,True
func_efc,anat_qi1,0.0,regression,True
func_efc,anat_snr,0.0,regression,True
func_efc,func_efc,1.0,predict_itself,True
func_efc,func_fber,0.3336463857442685,regression,True
func_efc,func_fwhm,0.0,regression,True
func_efc,func_dvars,0.0,regression,True
func_efc,func_outlier,0.0,regression,True
func_efc,func_quality,0.0,regression,True
func_efc,func_mean_fd,0.0,regression,True
func_efc,func_num_fd,0.0,regression,True
func_efc,func_perc_fd,0.0,regression,True
func_efc,func_gsr,0.023964862509878726,regression,True
func_efc,HANDEDNESS_CATEGORY,0.0,classification,True
func_efc,SITE_ID,0.13813717417002774,classification,True
func_efc,FIQ_TEST_TYPE,0.024833021194440853,classification,True
func_efc,VIQ_TEST_TYPE,0.0,classification,True
func_efc,PIQ_TEST_TYPE,0.0,classification,True
func_efc,CURRENT_MED_STATUS,0.0,classification,True
func_efc,qc_rater_1,0.0,classification,True
func_efc,qc_anat_rater_2,0.0,classification,True
func_efc,qc_func_rater_2,0.09458290519231409,classification,True
func_efc,qc_anat_rater_3,0.0,classification,True
func_efc,qc_func_rater_3,0.0,classification,True
func_efc,ID,0.0,regression,True
func_efc,FILE_ID,0.0,classification,True
func_fber,DX_GROUP,0.006493506493506551,regression,True
func_fber,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_fber,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_fber,ADI_RRB_TOTAL_C,0.0,regression,True
func_fber,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_fber,ADOS_MODULE,0.0,regression,True
func_fber,ADOS_TOTAL,0.0,regression,True
func_fber,ADOS_COMM,0.0,regression,True
func_fber,ADOS_SOCIAL,0.0,regression,True
func_fber,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_fber,SRS_RAW_TOTAL,0.0,regression,True
func_fber,AGE_AT_SCAN,0.0,regression,True
func_fber,SEX,0.0,regression,True
func_fber,EYE_STATUS_AT_SCAN,0.0,regression,True
func_fber,SUB_IN_SMP,0.0,regression,True
func_fber,FIQ,0.0,regression,True
func_fber,VIQ,0.0,regression,True
func_fber,PIQ,0.0,regression,True
func_fber,anat_cnr,0.0,regression,True
func_fber,anat_efc,0.0,regression,True
func_fber,anat_fber,0.0,regression,True
func_fber,anat_fwhm,0.0,regression,True
func_fber,anat_qi1,0.0,regression,True
func_fber,anat_snr,0.0,regression,True
func_fber,func_efc,0.26755116818213875,regression,True
func_fber,func_fber,1.0,predict_itself,True
func_fber,func_fwhm,0.0,regression,True
func_fber,func_dvars,0.0,regression,True
func_fber,func_outlier,0.0,regression,True
func_fber,func_quality,0.0,regression,True
func_fber,func_mean_fd,0.0,regression,True
func_fber,func_num_fd,0.0,regression,True
func_fber,func_perc_fd,0.0,regression,True
func_fber,func_gsr,0.042628535453569816,regression,True
func_fber,HANDEDNESS_CATEGORY,0.0,classification,True
func_fber,SITE_ID,0.11693346629382133,classification,True
func_fber,FIQ_TEST_TYPE,0.0,classification,True
func_fber,VIQ_TEST_TYPE,0.0,classification,True
func_fber,PIQ_TEST_TYPE,0.0,classification,True
func_fber,CURRENT_MED_STATUS,0.0,classification,True
func_fber,qc_rater_1,0.0,classification,True
func_fber,qc_anat_rater_2,0.0,classification,True
func_fber,qc_func_rater_2,0.0,classification,True
func_fber,qc_anat_rater_3,0.0,classification,True
func_fber,qc_func_rater_3,0.0,classification,True
func_fber,ID,0.0,regression,True
func_fber,FILE_ID,0.0,classification,True
func_fwhm,DX_GROUP,0.0,regression,True
func_fwhm,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_fwhm,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_fwhm,ADI_RRB_TOTAL_C,0.0,regression,True
func_fwhm,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_fwhm,ADOS_MODULE,0.0,regression,True
func_fwhm,ADOS_TOTAL,0.0,regression,True
func_fwhm,ADOS_COMM,0.0,regression,True
func_fwhm,ADOS_SOCIAL,0.0,regression,True
func_fwhm,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_fwhm,SRS_RAW_TOTAL,0.0,regression,True
func_fwhm,AGE_AT_SCAN,0.0,regression,True
func_fwhm,SEX,0.0,regression,True
func_fwhm,EYE_STATUS_AT_SCAN,0.0,regression,True
func_fwhm,SUB_IN_SMP,0.0,regression,True
func_fwhm,FIQ,0.0,regression,True
func_fwhm,VIQ,0.0,regression,True
func_fwhm,PIQ,0.0,regression,True
func_fwhm,anat_cnr,0.0,regression,True
func_fwhm,anat_efc,0.0,regression,True
func_fwhm,anat_fber,0.0,regression,True
func_fwhm,anat_fwhm,0.0,regression,True
func_fwhm,anat_qi1,0.0,regression,True
func_fwhm,anat_snr,0.0,regression,True
func_fwhm,func_efc,0.0,regression,True
func_fwhm,func_fber,0.0,regression,True
func_fwhm,func_fwhm,1.0,predict_itself,True
func_fwhm,func_dvars,0.0,regression,True
func_fwhm,func_outlier,0.0,regression,True
func_fwhm,func_quality,0.0,regression,True
func_fwhm,func_mean_fd,0.0,regression,True
func_fwhm,func_num_fd,0.0,regression,True
func_fwhm,func_perc_fd,0.0,regression,True
func_fwhm,func_gsr,0.0,regression,True
func_fwhm,HANDEDNESS_CATEGORY,0.0,classification,True
func_fwhm,SITE_ID,0.09347746859256953,classification,True
func_fwhm,FIQ_TEST_TYPE,0.0,classification,True
func_fwhm,VIQ_TEST_TYPE,0.04327774217529124,classification,True
func_fwhm,PIQ_TEST_TYPE,0.02619349166331322,classification,True
func_fwhm,CURRENT_MED_STATUS,0.0,classification,True
func_fwhm,qc_rater_1,0.0,classification,True
func_fwhm,qc_anat_rater_2,0.0,classification,True
func_fwhm,qc_func_rater_2,0.0,classification,True
func_fwhm,qc_anat_rater_3,0.0,classification,True
func_fwhm,qc_func_rater_3,0.0,classification,True
func_fwhm,ID,0.0,regression,True
func_fwhm,FILE_ID,0.0,classification,True
func_dvars,DX_GROUP,0.01020408163265285,regression,True
func_dvars,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_dvars,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_dvars,ADI_RRB_TOTAL_C,0.0,regression,True
func_dvars,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_dvars,ADOS_MODULE,0.0,regression,True
func_dvars,ADOS_TOTAL,0.0,regression,True
func_dvars,ADOS_COMM,0.0,regression,True
func_dvars,ADOS_SOCIAL,0.0,regression,True
func_dvars,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_dvars,SRS_RAW_TOTAL,0.0,regression,True
func_dvars,AGE_AT_SCAN,0.0,regression,True
func_dvars,SEX,0.0,regression,True
func_dvars,EYE_STATUS_AT_SCAN,0.0,regression,True
func_dvars,SUB_IN_SMP,0.0,regression,True
func_dvars,FIQ,0.0,regression,True
func_dvars,VIQ,0.0,regression,True
func_dvars,PIQ,0.0,regression,True
func_dvars,anat_cnr,0.0,regression,True
func_dvars,anat_efc,0.0,regression,True
func_dvars,anat_fber,0.0,regression,True
func_dvars,anat_fwhm,0.0,regression,True
func_dvars,anat_qi1,0.0,regression,True
func_dvars,anat_snr,0.0,regression,True
func_dvars,func_efc,0.0,regression,True
func_dvars,func_fber,0.0,regression,True
func_dvars,func_fwhm,0.0,regression,True
func_dvars,func_dvars,1.0,predict_itself,True
func_dvars,func_outlier,0.0,regression,True
func_dvars,func_quality,0.0,regression,True
func_dvars,func_mean_fd,0.0,regression,True
func_dvars,func_num_fd,0.0,regression,True
func_dvars,func_perc_fd,0.0,regression,True
func_dvars,func_gsr,0.0,regression,True
func_dvars,HANDEDNESS_CATEGORY,0.0,classification,True
func_dvars,SITE_ID,0.08938323583977996,classification,True
func_dvars,FIQ_TEST_TYPE,0.0,classification,True
func_dvars,VIQ_TEST_TYPE,0.0,classification,True
func_dvars,PIQ_TEST_TYPE,0.0,classification,True
func_dvars,CURRENT_MED_STATUS,0.0,classification,True
func_dvars,qc_rater_1,0.0,classification,True
func_dvars,qc_anat_rater_2,0.0,classification,True
func_dvars,qc_func_rater_2,0.0,classification,True
func_dvars,qc_anat_rater_3,0.0,classification,True
func_dvars,qc_func_rater_3,0.0,classification,True
func_dvars,ID,0.0,regression,True
func_dvars,FILE_ID,0.0,classification,True
func_outlier,DX_GROUP,0.03153988868274582,regression,True
func_outlier,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_outlier,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_outlier,ADI_RRB_TOTAL_C,0.0,regression,True
func_outlier,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_outlier,ADOS_MODULE,0.0,regression,True
func_outlier,ADOS_TOTAL,0.0,regression,True
func_outlier,ADOS_COMM,0.0,regression,True
func_outlier,ADOS_SOCIAL,0.0,regression,True
func_outlier,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_outlier,SRS_RAW_TOTAL,0.0,regression,True
func_outlier,AGE_AT_SCAN,0.0,regression,True
func_outlier,SEX,0.0,regression,True
func_outlier,EYE_STATUS_AT_SCAN,0.0,regression,True
func_outlier,SUB_IN_SMP,0.0,regression,True
func_outlier,FIQ,0.0,regression,True
func_outlier,VIQ,0.0,regression,True
func_outlier,PIQ,0.0,regression,True
func_outlier,anat_cnr,0.0,regression,True
func_outlier,anat_efc,0.0,regression,True
func_outlier,anat_fber,0.0,regression,True
func_outlier,anat_fwhm,0.0,regression,True
func_outlier,anat_qi1,0.0,regression,True
func_outlier,anat_snr,0.0,regression,True
func_outlier,func_efc,0.0,regression,True
func_outlier,func_fber,0.0,regression,True
func_outlier,func_fwhm,0.0,regression,True
func_outlier,func_dvars,0.0,regression,True
func_outlier,func_outlier,1.0,predict_itself,True
func_outlier,func_quality,0.0,regression,True
func_outlier,func_mean_fd,0.0,regression,True
func_outlier,func_num_fd,0.0,regression,True
func_outlier,func_perc_fd,0.0,regression,True
func_outlier,func_gsr,0.0,regression,True
func_outlier,HANDEDNESS_CATEGORY,0.0,classification,True
func_outlier,SITE_ID,0.13068450446606436,classification,True
func_outlier,FIQ_TEST_TYPE,0.0,classification,True
func_outlier,VIQ_TEST_TYPE,0.0,classification,True
func_outlier,PIQ_TEST_TYPE,0.0,classification,True
func_outlier,CURRENT_MED_STATUS,0.0,classification,True
func_outlier,qc_rater_1,0.0,classification,True
func_outlier,qc_anat_rater_2,0.0,classification,True
func_outlier,qc_func_rater_2,0.0,classification,True
func_outlier,qc_anat_rater_3,0.0,classification,True
func_outlier,qc_func_rater_3,0.0,classification,True
func_outlier,ID,0.0,regression,True
func_outlier,FILE_ID,0.0,classification,True
func_quality,DX_GROUP,0.0,regression,True
func_quality,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_quality,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_quality,ADI_RRB_TOTAL_C,0.0,regression,True
func_quality,ADI_R_RSRCH_RELIABLE,0.0,regression,True
func_quality,ADOS_MODULE,0.0,regression,True
func_quality,ADOS_TOTAL,0.0,regression,True
func_quality,ADOS_COMM,0.0,regression,True
func_quality,ADOS_SOCIAL,0.0,regression,True
func_quality,ADOS_RSRCH_RELIABLE,0.0,regression,True
func_quality,SRS_RAW_TOTAL,0.0,regression,True
func_quality,AGE_AT_SCAN,0.0,regression,True
func_quality,SEX,0.0,regression,True
func_quality,EYE_STATUS_AT_SCAN,0.0,regression,True
func_quality,SUB_IN_SMP,0.0,regression,True
func_quality,FIQ,0.0,regression,True
func_quality,VIQ,0.0,regression,True
func_quality,PIQ,0.0,regression,True
func_quality,anat_cnr,0.0,regression,True
func_quality,anat_efc,0.0,regression,True
func_quality,anat_fber,0.0,regression,True
func_quality,anat_fwhm,0.0,regression,True
func_quality,anat_qi1,0.0,regression,True
func_quality,anat_snr,0.0,regression,True
func_quality,func_efc,0.0,regression,True
func_quality,func_fber,0.0,regression,True
func_quality,func_fwhm,0.0,regression,True
func_quality,func_dvars,0.0,regression,True
func_quality,func_outlier,0.0,regression,True
func_quality,func_quality,1.0,predict_itself,True
func_quality,func_mean_fd,0.0,regression,True
func_quality,func_num_fd,0.0,regression,True
func_quality,func_perc_fd,0.0,regression,True
func_quality,func_gsr,0.0,regression,True
func_quality,HANDEDNESS_CATEGORY,0.0,classification,True
func_quality,SITE_ID,0.05923340352272325,classification,True
func_quality,FIQ_TEST_TYPE,0.0,classification,True
func_quality,VIQ_TEST_TYPE,0.0,classification,True
func_quality,PIQ_TEST_TYPE,0.0,classification,True
func_quality,CURRENT_MED_STATUS,0.0,classification,True
func_quality,qc_rater_1,0.0,classification,True
func_quality,qc_anat_rater_2,0.0,classification,True
func_quality,qc_func_rater_2,0.0,classification,True
func_quality,qc_anat_rater_3,0.0,classification,True
func_quality,qc_func_rater_3,0.0,classification,True
func_quality,ID,0.0,regression,True
func_quality,FILE_ID,0.0,classification,True
func_mean_fd,DX_GROUP,0.03432282003710574,regression,True
func_mean_fd,ADI_R_SOCIAL_TOTAL_A,0.0,regression,True
func_mean_fd,ADI_R_VERBAL_TOTAL_BV,0.0,regression,True
func_mean_fd,ADI_RRB_TOTAL_C,0.0,regression,True
